Report start year,100,Report stop year,299,(inclusive)
Government,Sink,StopC2,Market,BET,ASP,Reward,Ratio,Run,Expenditure,Income,Subsidy,Subsidy.Proportion,Bankruptcies,Land.Use.Change,Occupancy.LU.1,Occupancy.LU.2,Occupancy.LU.3,Occupancy.LU.4,Occupancy.LU.5,Occupancy.LU.6,Extinction.SPP.1,Extinction.SPP.2,Extinction.SPP.3,Extinction.SPP.4,Extinction.SPP.5,Extinction.SPP.6,Extinction.SPP.7,Extinction.SPP.8,Extinction.SPP.9,Extinction.SPP.10,Occupancy.SPP.1,Occupancy.SPP.2,Occupancy.SPP.3,Occupancy.SPP.4,Occupancy.SPP.5,Occupancy.SPP.6,Occupancy.SPP.7,Occupancy.SPP.8,Occupancy.SPP.9,Occupancy.SPP.10,Shannon,Equitability,Richness
RewardSpecies,0,1,var2,25.0,1.0,100.0,1.0,8,18755500,322.403775999993,300.088,0.923292416224897,0,0,303,0,0,322,0,0,10,11,10,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.45152,0.98688,0.98896,0.48912,0.51104,0.512,0.46944,1.18695788004783,5.40248155954869e-07,7
RewardSpecies,0,1,var2,25.0,1.0,100.0,1.0,9,18528600,318.766688000001,296.4576,0.922437968742117,0,0,314,0,0,311,0,0,8,8,8,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.47344,0.98816,0.98928,0.46576,0.49296,0.49552,0.48736,1.18805988256223,5.35905325353704e-07,7
RewardSpecies,0,1,var2,25.0,1.0,100.0,1.0,10,18377400,316.342065008002,294.0384,0.921861712074249,0,1.61616161616162e-05,321.858585858586,0,0,303.141414141414,0,0,13,10,15,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.48896,0.98624,0.99024,0.45904,0.4808,0.48176,0.50192,1.18819140210802,5.35905325810441e-07,7
RewardSpecies,0,1,var2,25.0,1.0,100.0,1.0,11,18566600,319.375904000001,297.0656,0.922479873979633,0,0,312,0,0,313,0,0,9,9,9,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.46944,0.98896,0.98752,0.47264,0.49504,0.4984,0.48608,1.19170586019252,5.39373971206507e-07,7
RewardSpecies,0,1,var2,25.0,1.0,100.0,1.0,12,18312600,315.304000000004,293.0016,0.921573095531345,0,0,325,0,0,300,0,0,10,9,9,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.49504,0.9888,0.98976,0.44992,0.47584,0.4776,0.50736,1.18629717724816,5.36768295972742e-07,7
RewardSpecies,0,1,var2,25.0,1.0,100.0,1.0,13,18774700,322.711583999992,300.3952,0.923346976716068,0,0,302,0,0,323,0,0,14,14,10,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.45216,0.988,0.9888,0.49488,0.51296,0.51392,0.4712,1.19377279226966,5.38502608633313e-07,7
RewardSpecies,0,1,var2,25.0,1.0,100.0,1.0,14,18556000,319.204218000001,296.896,0.922556438912769,0,3.23232323232323e-05,313.282828282828,0,0,311.717171717172,0,0,13,13,12,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.47488,0.9888,0.988,0.47088,0.49328,0.49648,0.4888,1.1909488632823,5.38502607235924e-07,7
RewardSpecies,0,1,var2,25.0,1.0,100.0,1.0,15,18774800,322.713183999992,300.3968,0.923353759754046,0,0,302,0,0,323,0,0,12,9,11,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.45408,0.9888,0.98928,0.48784,0.51296,0.5136,0.46944,1.19546163725827,5.35905329775312e-07,7
RewardSpecies,0,1,var2,25.0,1.0,100.0,1.0,16,18751500,322.339775999993,300.024,0.923219680689966,0,0,303,0,0,322,0,0,19,15,16,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.44896,0.98704,0.98944,0.48704,0.5104,0.51328,0.46784,1.18889011413757,5.38502605305421e-07,7
RewardSpecies,0,1,var2,25.0,1.0,100.0,1.0,17,18602900,319.957507999999,297.6464,0.922657924869095,0,1.61616161616162e-05,310.343434343434,0,0,314.656565656566,0,0,11,13,11,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.46976,0.9872,0.98912,0.4744,0.49952,0.5,0.48624,1.19127878243625,5.37634054512522e-07,7
RewardSpecies,0,1,var2,25.0,1.0,100.0,1.0,18,18510900,318.481857008001,296.1744,0.92240425507065,0,1.61616161616162e-05,315.252525252525,0,0,309.747474747475,0,0,14,12,10,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.47648,0.98896,0.9872,0.46416,0.4904,0.49376,0.4928,1.19327236774245,5.41125186797464e-07,7
RewardSpecies,0,1,var2,25.0,1.0,100.0,1.0,19,18333800,315.642878000003,293.3408,0.921701965445023,0,1.61616161616162e-05,323.878787878788,0,0,301.121212121212,0,0,10,13,13,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.4904,0.98672,0.98832,0.45024,0.47728,0.4792,0.50704,1.19034521069768,5.37634054024626e-07,7
RewardSpecies,0,1,var2,25.0,1.0,100.0,1.0,20,18514400,318.538880000001,296.2304,0.922411422842336,0,0,315,0,0,310,0,0,8,8,8,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.47856,0.98944,0.98896,0.46656,0.49056,0.4936,0.48896,1.19064049185109,5.38502606871332e-07,7
RewardSpecies,0,1,var2,25.0,5.0,15.0,1.0,1,2783880,66.850586,44.54208,0.651842021079967,0,3.23232323232323e-05,312.676767676768,0,0,312.323232323232,0,0,13,13,13,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.47248,0.98544,0.98912,0.47088,0.49424,0.49712,0.48704,1.187260604495,5.41125183169163e-07,7
RewardSpecies,0,1,var2,25.0,5.0,15.0,1.0,2,2753595,66.360498,44.05752,0.649387351666553,0,1.61616161616162e-05,322.69696969697,0,0,302.30303030303,0,0,11,8,10,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.49104,0.99248,0.99056,0.4568,0.47824,0.48048,0.50096,1.18508132660439,5.35045122837449e-07,7
RewardSpecies,0,1,var2,25.0,5.0,15.0,1.0,3,2887410,68.528928,46.19856,0.660289931774121,0,0,279,0,0,346,0,0,19,15,12,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.4136,0.98992,0.98976,0.52864,0.54992,0.55056,0.43104,1.19948959957993,5.37634056172617e-07,7
RewardSpecies,0,1,var2,25.0,5.0,15.0,1.0,4,2813400,67.329806,45.0144,0.65417889315969,0,1.61616161616162e-05,302.848484848485,0,0,322.151515151515,0,0,13,8,13,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.4528,0.98752,0.99024,0.49104,0.51216,0.51168,0.46976,1.19452765367411,5.34187683462986e-07,7
RewardSpecies,0,1,var2,25.0,5.0,15.0,1.0,5,2778255,66.76056,44.45208,0.651380559617131,0,0,315,0,0,310,0,0,12,11,11,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.47952,0.98944,0.988,0.46688,0.4912,0.49264,0.49104,1.19065687742026,5.35905327462282e-07,7
RewardSpecies,0,1,var2,25.0,5.0,15.0,1.0,6,2733630,66.037297,43.73808,0.647795060536125,0,1.61616161616162e-05,329.555555555556,0,0,295.444444444444,0,0,10,12,12,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.49936,0.9888,0.99072,0.44272,0.46896,0.47008,0.51296,1.1852207124323,5.38502603576498e-07,7
RewardSpecies,0,1,var2,25.0,5.0,15.0,1.0,7,2855475,68.011888,45.6876,0.657621188983581,0,0,289,0,0,336,0,0,15,16,15,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.43104,0.9888,0.98688,0.516,0.5328,0.53616,0.44896,1.19415723154529,5.38502606923302e-07,7
RewardSpecies,0,1,var2,25.0,5.0,15.0,1.0,8,2717325,65.77352,43.4772,0.646437949806922,0,0,335,0,0,290,0,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.51024,0.98976,0.98832,0.4296,0.4584,0.46144,0.5256,1.18304247603224,5.36768293164394e-07,7
RewardSpecies,0,1,var2,25.0,5.0,15.0,1.0,9,2815635,67.366544,45.05016,0.654403529767902,0,0,302,0,0,323,0,0,13,15,10,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.45072,0.98528,0.98704,0.4888,0.5136,0.51296,0.46768,1.19605506114606,5.35905330373383e-07,7
RewardSpecies,0,1,var2,25.0,5.0,15.0,1.0,10,2746155,66.24088,43.93848,0.648645746125579,0,0,325,0,0,300,0,0,11,15,10,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.49168,0.98608,0.98592,0.45152,0.47584,0.47728,0.508,1.18821619448251,5.38502605116326e-07,7
RewardSpecies,0,1,var2,25.0,5.0,15.0,1.0,11,2783625,66.846745,44.538,0.651787250357178,0,1.61616161616162e-05,312.929292929293,0,0,312.070707070707,0,0,15,14,15,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.47264,0.98464,0.99088,0.47008,0.4952,0.49696,0.48784,1.19023548188703,5.37634053885276e-07,7
RewardSpecies,0,1,var2,25.0,5.0,15.0,1.0,12,2770560,66.636224,44.32896,0.650710411036219,0,0,317,0,0,308,0,0,10,8,13,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.48,0.9888,0.9888,0.464,0.48864,0.49008,0.4952,1.19325976398546,5.38502608918167e-07,7
RewardSpecies,0,1,var2,25.0,5.0,15.0,1.0,13,2752500,66.343616,44.04,0.64922560190806,0,0,323,0,0,302,0,0,8,12,9,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.48848,0.9904,0.9872,0.45488,0.4792,0.47968,0.5032,1.18453638527107,5.40248154753715e-07,7
RewardSpecies,0,1,var2,25.0,5.0,15.0,1.0,14,2839410,67.751808,45.43056,0.656345177485183,0,0,294,0,0,331,0,0,19,17,12,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.43744,0.98832,0.988,0.50656,0.52624,0.52704,0.4552,1.19351882795132,5.39373971117285e-07,7
RewardSpecies,0,1,var2,25.0,5.0,15.0,1.0,15,2759235,66.452592,44.14776,0.649888157684218,0,0,321,0,0,304,0,0,12,11,12,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.48624,0.98864,0.98672,0.4528,0.48144,0.48336,0.49904,1.18493796446105,5.37634050469461e-07,7
RewardSpecies,0,1,var2,25.0,5.0,15.0,1.0,16,2815665,67.367024,45.05064,0.654451260393467,0,0,302,0,0,323,0,0,15,15,15,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.45472,0.98672,0.9856,0.48688,0.51296,0.51392,0.46848,1.19368197578796,5.38502608979164e-07,7
RewardSpecies,0,1,var2,25.0,5.0,15.0,1.0,17,2802450,67.151751,44.8392,0.653391292801307,0,3.23232323232323e-05,306.888888888889,0,0,318.111111111111,0,0,12,11,14,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.46352,0.98944,0.99008,0.48288,0.50368,0.50624,0.47664,1.19457727831847,5.37634056608832e-07,7
RewardSpecies,0,1,var2,25.0,5.0,15.0,1.0,18,2778600,66.765382,44.4576,0.651356050674267,0,1.61616161616162e-05,314.707070707071,0,0,310.292929292929,0,0,11,10,10,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.47856,0.98768,0.99072,0.46496,0.49008,0.49376,0.48896,1.18911609246073,5.3763405341137e-07,7
RewardSpecies,0,1,var2,25.0,5.0,15.0,1.0,19,2797125,67.06632,44.754,0.652907004404382,0,1.61616161616162e-05,308.393939393939,0,0,316.606060606061,0,0,14,16,12,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.46352,0.99104,0.99104,0.476,0.50032,0.50432,0.47856,1.19196867247326,5.36768299687342e-07,7
RewardSpecies,0,1,var2,25.0,5.0,15.0,1.0,20,2737725,66.104176,43.8036,0.64810165690146,0,0,328,0,0,297,0,0,15,10,10,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.50144,0.98848,0.98928,0.44224,0.47136,0.47296,0.51184,1.18919449479663,5.40248157189748e-07,7
RewardSpecies,0,1,var2,25.0,5.0,20.0,1.0,1,3655260,80.78534408,58.48416,0.708752524289507,0,0,327,0,0,298,0,0,15,14,10,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.49696,0.99024,0.98912,0.44272,0.47184,0.47264,0.51024,1.18830077226974,5.36768296746848e-07,7
RewardSpecies,0,1,var2,25.0,5.0,20.0,1.0,2,3682160,81.219999936,58.91456,0.710255388688808,0,0,320,0,0,305,0,0,10,15,11,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.48288,0.98832,0.98928,0.45888,0.48368,0.48432,0.4968,1.19190756857783,5.3590532792264e-07,7
RewardSpecies,0,1,var2,25.0,5.0,20.0,1.0,3,3731400,82.01513588,59.7024,0.712914266889088,0,0,308,0,0,317,0,0,13,13,11,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.46576,0.9896,0.98848,0.4816,0.50288,0.50416,0.47952,1.19693087323096,5.35905330770534e-07,7
RewardSpecies,0,1,var2,25.0,5.0,20.0,1.0,4,3784580,82.873919928,60.55328,0.71592788717737,0,0,295,0,0,330,0,0,11,11,11,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.4416,0.98832,0.98704,0.50208,0.52368,0.52528,0.4576,1.19364360921038,5.36768299932094e-07,7
RewardSpecies,0,1,var2,25.0,5.0,20.0,1.0,5,3678180,81.154758016,58.85088,0.709952854984321,0,1.61616161616162e-05,321.505050505051,0,0,303.494949494949,0,0,11,9,16,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.484,0.99024,0.98912,0.4568,0.48032,0.48208,0.49792,1.18598262752079,5.37634051593336e-07,7
RewardSpecies,0,1,var2,25.0,5.0,20.0,1.0,6,3748000,82.283003856,59.968,0.713893196040837,0,1.61616161616162e-05,304.030303030303,0,0,320.969696969697,0,0,13,13,9,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.45888,0.99024,0.98864,0.49024,0.51056,0.5104,0.4704,1.1996853852799,5.35045130956027e-07,7
RewardSpecies,0,1,var2,25.0,5.0,20.0,1.0,7,3592800,79.775966,57.4848,0.705238678517587,0,1.61616161616162e-05,342.070707070707,0,0,282.929292929293,0,0,10,12,12,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.52368,0.98688,0.98512,0.41872,0.44672,0.448,0.53376,1.1819673695633,5.39373963296761e-07,7
RewardSpecies,0,1,var2,25.0,5.0,20.0,1.0,8,3678280,81.157312032,58.85248,0.709966711341556,0,0,321,0,0,304,0,0,10,10,8,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.48384,0.98704,0.99168,0.45984,0.484,0.48336,0.5016,1.18712407738627,5.37634052330439e-07,7
RewardSpecies,0,1,var2,25.0,5.0,20.0,1.0,9,3732200,82.027935976,59.7152,0.71301461990676,0,0,308,0,0,317,0,0,13,14,14,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.46304,0.9904,0.98848,0.4816,0.50224,0.5048,0.4792,1.18807623317481,5.42887806248918e-07,7
RewardSpecies,0,1,var2,25.0,5.0,20.0,1.0,10,3706200,81.607045856,59.2992,0.711574831543451,0,3.23232323232323e-05,314.262626262626,0,0,310.737373737374,0,0,12,18,21,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.4736,0.98928,0.98736,0.46784,0.4912,0.49456,0.4888,1.1903699760973,5.3676829856008e-07,7
RewardSpecies,0,1,var2,25.0,5.0,20.0,1.0,11,3721640,81.85776,59.54624,0.712331734425009,0,0,310,0,0,315,0,0,16,20,8,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.46752,0.98656,0.98736,0.47808,0.4984,0.50128,0.48272,1.19379678661943,5.40248160569627e-07,7
RewardSpecies,0,1,var2,25.0,5.0,20.0,1.0,12,3767900,82.604608064,60.2864,0.714943669670127,0,0,299,0,0,326,0,0,14,12,15,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.44448,0.98976,0.98736,0.49648,0.51632,0.51904,0.46688,1.19530860373376,5.39373972518465e-07,7
RewardSpecies,0,1,var2,25.0,5.0,20.0,1.0,13,3738720,82.133472216,59.81952,0.713267146040161,0,0,306,0,0,319,0,0,10,13,13,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.46128,0.98736,0.98704,0.48384,0.50592,0.50608,0.47408,1.19019088077885,5.42005062974554e-07,7
RewardSpecies,0,1,var2,25.0,5.0,20.0,1.0,14,3717840,81.796099992,59.48544,0.712172080831143,0,1.61616161616162e-05,311.373737373737,0,0,313.626262626263,0,0,13,8,12,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.47264,0.99008,0.98896,0.47376,0.496,0.49824,0.48528,1.18786415941334,5.36768297084244e-07,7
RewardSpecies,0,1,var2,25.0,5.0,20.0,1.0,15,3711620,81.695616064,59.38592,0.71186649936259,0,0,313,0,0,312,0,0,9,9,9,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.47472,0.98784,0.9888,0.46816,0.49488,0.49728,0.488,1.18887551641507,5.40248157480566e-07,7
RewardSpecies,0,1,var2,25.0,5.0,20.0,1.0,16,3714740,81.745179952,59.43584,0.71205809651174,0,1.61616161616162e-05,312.434343434343,0,0,312.565656565657,0,0,12,12,9,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.472,0.98928,0.98848,0.47312,0.49664,0.49792,0.488,1.19103033068596,5.38502607303411e-07,7
RewardSpecies,0,1,var2,25.0,5.0,20.0,1.0,17,3687920,81.311458888,59.00672,0.710481690745271,0,4.84848484848485e-05,318.565656565657,0,0,306.434343434343,0,0,20,17,17,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.48384,0.99152,0.99008,0.4552,0.48384,0.48736,0.49776,1.19172826457628,5.38502607816886e-07,7
RewardSpecies,0,1,var2,25.0,5.0,20.0,1.0,18,3804380,83.193760144,60.87008,0.716942014143017,0,0,290,0,0,335,0,0,13,12,11,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.42672,0.98832,0.99024,0.50816,0.5304,0.5328,0.44768,1.19358409675104,5.42005063633858e-07,7
RewardSpecies,0,1,var2,25.0,5.0,20.0,1.0,19,3612320,80.090929856,57.79712,0.706376071021235,0,3.23232323232323e-05,337.626262626263,0,0,287.373737373737,0,0,11,9,10,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.51648,0.98832,0.98848,0.4272,0.45488,0.4576,0.5264,1.18082274499533,5.39373963510279e-07,7
RewardSpecies,0,1,var2,25.0,5.0,20.0,1.0,20,3669660,81.017628,58.71456,0.709553619771163,0,1.61616161616162e-05,323.40404040404,0,0,301.59595959596,0,0,17,14,14,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.49072,0.98832,0.98896,0.45424,0.47696,0.47952,0.5048,1.18871250821617,5.38502605606494e-07,7
RewardSpecies,0,1,var2,25.0,5.0,25.0,1.0,1,4627200,96.343680072,74.0352,0.753471080146104,0,0,315,0,0,310,0,0,11,10,10,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.47664,0.98688,0.98768,0.468,0.492,0.49408,0.48944,1.19234992535707,5.37634055340606e-07,7
RewardSpecies,0,1,var2,25.0,5.0,25.0,1.0,2,4688425,97.330575936,75.0148,0.755958936409423,0,0,303,0,0,322,0,0,27,28,9,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.4536,0.98784,0.99072,0.48752,0.51104,0.51248,0.46816,1.19406204615569,5.4112518673304e-07,7
RewardSpecies,0,1,var2,25.0,5.0,25.0,1.0,3,4635400,96.475487976,74.1664,0.753893827107381,0,0,314,0,0,311,0,0,10,11,14,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.47696,0.98832,0.98896,0.46736,0.49392,0.4952,0.48848,1.19419243270305,5.35905329321424e-07,7
RewardSpecies,0,1,var2,25.0,5.0,25.0,1.0,4,4661250,96.892128056,74.58,0.754995903640724,0,0,309,0,0,316,0,0,14,13,11,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.47056,0.98896,0.99104,0.47424,0.50176,0.50368,0.47888,1.19571128645831,5.39373973500729e-07,7
RewardSpecies,0,1,var2,25.0,5.0,25.0,1.0,5,4741050,98.178656136,75.8568,0.758079508661036,0,0,293,0,0,332,0,0,13,13,11,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.4368,0.98848,0.99024,0.5056,0.52672,0.52912,0.45072,1.18932025812834,5.38502604504838e-07,7
RewardSpecies,0,1,var2,25.0,5.0,25.0,1.0,6,4655450,96.79763788,74.4872,0.754686115727496,0,1.61616161616162e-05,309.919191919192,0,0,315.080808080808,0,0,13,12,13,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.4664,0.98816,0.99232,0.47456,0.49824,0.50096,0.48032,1.18925671110691,5.37634053497084e-07,7
RewardSpecies,0,1,var2,25.0,5.0,25.0,1.0,7,4579750,95.578348048,73.276,0.751729910624888,0,1.61616161616162e-05,325.20202020202,0,0,299.79797979798,0,0,10,9,9,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.49632,0.9888,0.98672,0.44848,0.47632,0.4768,0.50848,1.18869482532406,5.3590532557186e-07,7
RewardSpecies,0,1,var2,25.0,5.0,25.0,1.0,8,4671450,97.056544088,74.7432,0.755349686760594,0,0,307,0,0,318,0,0,9,14,9,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.46592,0.98816,0.99024,0.484,0.50464,0.50528,0.48016,1.19371570156228,5.38502608967806e-07,7
RewardSpecies,0,1,var2,25.0,5.0,25.0,1.0,9,4629350,96.378123976,74.0696,0.753592466985159,0,1.61616161616162e-05,315,0,0,310,0,0,22,17,13,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.4776,0.98688,0.98752,0.46624,0.4928,0.49232,0.49008,1.19290865603061,5.38502608443833e-07,7
RewardSpecies,0,1,var2,25.0,5.0,25.0,1.0,10,4670100,97.034944056,74.7216,0.755241090466527,0,0,307,0,0,318,0,0,11,10,20,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.46176,0.99072,0.99056,0.48032,0.50448,0.50688,0.47584,1.19271193216067,5.38502608097929e-07,7
RewardSpecies,0,1,var2,25.0,5.0,25.0,1.0,11,4694100,97.421984048,75.1056,0.756195765509405,0,0,302,0,0,323,0,0,9,10,10,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.4552,0.99088,0.99056,0.48976,0.5128,0.51296,0.46864,1.19224117791985,5.37634054744669e-07,7
RewardSpecies,0,1,var2,25.0,5.0,25.0,1.0,12,4655700,96.80271992,74.4912,0.754762034051052,0,0,310,0,0,315,0,0,15,17,16,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.46736,0.98976,0.98656,0.47728,0.5,0.50128,0.48096,1.19255330312081,5.36768300261542e-07,7
RewardSpecies,0,1,var2,25.0,5.0,25.0,1.0,13,4694450,97.427584144,75.1112,0.756210747432035,0,0,302,0,0,323,0,0,21,10,25,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.44992,0.98864,0.98752,0.48736,0.51232,0.5144,0.46592,1.19336443128082,5.37634055427512e-07,7
RewardSpecies,0,1,var2,25.0,5.0,25.0,1.0,14,4655975,96.806920896,74.4956,0.754641490425459,0,1.61616161616162e-05,309.626262626263,0,0,315.373737373737,0,0,17,10,9,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.46624,0.98752,0.98784,0.47952,0.49984,0.50272,0.48208,1.19187284161285,5.37634054902946e-07,7
RewardSpecies,0,1,var2,25.0,5.0,25.0,1.0,15,4493400,94.18646376,71.8944,0.748254958353392,0,0,342,0,0,283,0,0,9,10,10,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.52432,0.98912,0.98976,0.41904,0.44816,0.45024,0.53456,1.18259708148693,5.39373963952648e-07,7
RewardSpecies,0,1,var2,25.0,5.0,25.0,1.0,16,4627325,96.345680056,74.0372,0.753489865703592,0,0,315,0,0,310,0,0,15,13,13,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.47648,0.98848,0.9872,0.46848,0.4896,0.49328,0.49024,1.18427109836804,5.36768294870748e-07,7
RewardSpecies,0,1,var2,25.0,5.0,25.0,1.0,17,4545525,95.027191944,72.7284,0.750251785271017,0,1.61616161616162e-05,331.181818181818,0,0,293.818181818182,0,0,10,12,10,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.50592,0.98848,0.9888,0.43472,0.46592,0.4672,0.51728,1.1843757722509,5.36768294164058e-07,7
RewardSpecies,0,1,var2,25.0,5.0,25.0,1.0,18,4685525,97.28356788,74.9684,0.755867386582228,0,0,304,0,0,321,0,0,8,9,9,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.45776,0.98816,0.9888,0.48656,0.50896,0.51008,0.47216,1.19364353056914,5.40248160408203e-07,7
RewardSpecies,0,1,var2,25.0,5.0,25.0,1.0,19,4705050,97.598399664,75.2808,0.756659403273426,0,0,300,0,0,325,0,0,13,14,12,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.45152,0.98752,0.98816,0.49536,0.51632,0.51744,0.46096,1.19492570322015,5.37634056614907e-07,7
RewardSpecies,0,1,var2,25.0,5.0,25.0,1.0,20,4713675,97.737616072,75.4188,0.757080184222932,0,0,298,0,0,327,0,0,11,12,8,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.44864,0.98944,0.99072,0.49648,0.51872,0.52128,0.4624,1.1959964027781,5.36768301089965e-07,7
RewardSpecies,0,1,var2,25.0,5.0,30.0,1.0,1,5648700,112.695048032,90.3792,0.787696682758783,0,4.84848484848485e-05,299.151515151515,0,0,325.848484848485,0,0,14,20,10,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.44752,0.98912,0.98896,0.49216,0.51536,0.5176,0.46608,1.1925257440797,5.39373970943666e-07,7
RewardSpecies,0,1,var2,25.0,5.0,30.0,1.0,2,5585700,111.682720032,89.3712,0.7859486951805,0,0,310,0,0,315,0,0,11,10,11,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.46912,0.99008,0.98928,0.47296,0.49952,0.50208,0.48288,1.19161581048106,5.40248159499142e-07,7
RewardSpecies,0,1,var2,25.0,5.0,30.0,1.0,3,5633160,112.446944008,90.13056,0.787285167159027,0,0,302,0,0,323,0,0,11,12,11,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.45408,0.98784,0.99088,0.48752,0.512,0.51408,0.46608,1.19404170127328,5.35905328836273e-07,7
RewardSpecies,0,1,var2,25.0,5.0,30.0,1.0,4,5625840,112.329216,90.01344,0.787090275089328,0,0,303,0,0,322,0,0,12,12,9,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.45952,0.9904,0.9872,0.49024,0.51184,0.51344,0.46912,1.19380540261858,5.37634055785945e-07,7
RewardSpecies,0,1,var2,25.0,5.0,30.0,1.0,5,5655150,112.800668016,90.4824,0.788000492117303,0,1.61616161616162e-05,298.40404040404,0,0,326.59595959596,0,0,14,15,11,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.4472,0.98992,0.98752,0.49728,0.51888,0.52032,0.46016,1.19601625061295,5.39373973480768e-07,7
RewardSpecies,0,1,var2,25.0,5.0,30.0,1.0,6,5396490,108.634979,86.34384,0.780266675520929,0,3.23232323232323e-05,340.949494949495,0,0,284.050505050505,0,0,10,10,9,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.5208,0.98672,0.9904,0.424,0.45008,0.45152,0.53456,1.18012598538417,5.38502599107609e-07,7
RewardSpecies,0,1,var2,25.0,5.0,30.0,1.0,7,5460750,109.67011,87.372,0.782134201251052,0,1.61616161616162e-05,330.272727272727,0,0,294.727272727273,0,0,10,11,12,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.50656,0.98832,0.9856,0.4384,0.46592,0.46832,0.51456,1.18258729255913,5.42005058074936e-07,7
RewardSpecies,0,1,var2,25.0,5.0,30.0,1.0,8,5425530,109.104192,86.80848,0.78109463032631,0,0,336,0,0,289,0,0,16,10,10,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.51104,0.98928,0.98896,0.43312,0.4584,0.45904,0.52544,1.17955034338049,5.38502599003007e-07,7
